dt,E2-TH-1-D-01-TEMP,E2-TH-1-D-02-TEMP,E2-TH-1-D-03-TEMP
2026-02-21 04:20:01.001000+07:00,30.4,31.1,
2026-02-21 04:25:01.001000+07:00,30.3,31.3,
2026-02-21 04:30:01.001000+07:00,30.5,31.2,
2026-02-21 04:35:01.001000+07:00,30.3,31.3,
2026-02-21 04:40:02.001000+07:00,30.5,31.3,
2026-02-21 04:45:01.001000+07:00,30.5,30.9,
2026-02-21 04:50:01.001000+07:00,30.2,31.2,
2026-02-21 04:55:01.001000+07:00,30.4,31.2,
2026-02-21 05:00:01.001000+07:00,30.5,31.0,
2026-02-21 05:05:01.001000+07:00,30.5,31.2,
2026-02-21 05:10:01.001000+07:00,30.5,31.2,
2026-02-21 05:15:01.001000+07:00,30.1,31.2,
2026-02-21 05:20:01.001000+07:00,30.3,30.9,
2026-02-21 05:25:01.001000+07:00,30.5,31.1,
2026-02-21 05:30:01.001000+07:00,30.3,30.9,
2026-02-21 05:35:01.001000+07:00,30.5,31.1,
2026-02-21 05:40:01.001000+07:00,30.4,31.2,
2026-02-21 05:45:01.001000+07:00,30.2,31.1,
2026-02-21 05:50:01.001000+07:00,30.2,31.0,
2026-02-21 05:55:01.001000+07:00,30.4,31.0,
2026-02-21 06:00:02.001000+07:00,30.1,30.9,
2026-02-21 06:05:02.001000+07:00,30.3,30.8,
2026-02-21 06:10:01.001000+07:00,30.5,31.1,
2026-02-21 06:15:01.001000+07:00,30.3,30.8,
2026-02-21 06:20:01.001000+07:00,30.3,31.1,
2026-02-21 06:25:01.001000+07:00,30.4,31.0,
2026-02-21 06:30:01.001000+07:00,30.1,31.0,
2026-02-21 06:35:01.001000+07:00,30.2,30.8,
2026-02-21 06:40:01.001000+07:00,30.1,31.0,
2026-02-21 06:45:01.001000+07:00,30.3,31.1,
2026-02-21 06:50:02.001000+07:00,30.2,31.0,
2026-02-21 06:55:01.001000+07:00,30.2,31.0,
2026-02-21 07:00:02.001000+07:00,30.1,30.9,
2026-02-21 07:05:01.001000+07:00,30.1,30.8,
2026-02-21 07:10:01.001000+07:00,30.1,30.8,
2026-02-21 07:15:01.001000+07:00,30.1,31.1,
2026-02-21 07:20:01.001000+07:00,30.4,30.9,
2026-02-21 07:25:01.001000+07:00,30.1,31.0,
2026-02-21 07:30:01.001000+07:00,30.4,31.0,
2026-02-21 07:35:01.001000+07:00,30.3,30.8,
2026-02-21 07:40:01.001000+07:00,30.4,30.8,
2026-02-21 07:45:01.001000+07:00,30.1,31.1,
2026-02-21 07:50:01.001000+07:00,30.2,30.8,
2026-02-21 07:55:01.001000+07:00,30.1,30.8,
2026-02-21 08:00:02.001000+07:00,30.1,31.0,
2026-02-21 08:05:01.001000+07:00,30.2,30.9,
2026-02-21 08:10:01.001000+07:00,30.4,30.7,
2026-02-21 08:15:02.001000+07:00,30.2,30.7,
2026-02-21 08:20:01.001000+07:00,30.2,30.8,
2026-02-21 08:25:01.001000+07:00,30.3,31.1,
2026-02-21 08:30:01.001000+07:00,30.4,31.0,
2026-02-21 08:35:01.001000+07:00,30.2,31.1,
2026-02-21 08:40:01.001000+07:00,30.2,31.1,
2026-02-21 08:45:01.001000+07:00,30.4,31.0,
2026-02-21 08:50:01.001000+07:00,30.3,30.7,
2026-02-21 08:55:01.001000+07:00,30.3,30.8,
2026-02-21 09:00:01.001000+07:00,30.1,30.8,
2026-02-21 09:05:01.001000+07:00,30.5,31.0,
2026-02-21 09:10:01.001000+07:00,30.2,31.0,
2026-02-21 09:15:01.001000+07:00,30.4,31.1,
2026-02-21 09:20:01.001000+07:00,30.2,31.0,
2026-02-21 09:25:01.001000+07:00,30.2,31.0,
2026-02-21 09:30:01.001000+07:00,30.2,31.1,
2026-02-21 09:35:01.001000+07:00,30.8,31.1,
2026-02-21 09:40:01.001000+07:00,31.3,31.1,
2026-02-21 09:45:01.001000+07:00,31.3,31.5,
2026-02-21 09:50:01.001000+07:00,31.4,31.7,
2026-02-21 09:55:01.001000+07:00,31.6,31.6,
2026-02-21 10:00:02.001000+07:00,31.8,31.6,
2026-02-21 10:05:02.001000+07:00,31.8,31.9,
2026-02-21 10:10:01.001000+07:00,31.8,31.9,
2026-02-21 10:15:01.001000+07:00,32.0,31.9,
2026-02-21 10:20:01.001000+07:00,32.1,32.0,
2026-02-21 10:25:01.001000+07:00,32.1,32.2,
2026-02-21 10:30:01.001000+07:00,31.9,32.2,
2026-02-21 10:35:01.001000+07:00,32.3,32.1,
2026-02-21 10:40:01.001000+07:00,32.1,32.2,
2026-02-21 10:45:01.001000+07:00,32.2,32.3,
2026-02-21 10:50:01.001000+07:00,32.3,32.1,
2026-02-21 10:55:01.001000+07:00,32.4,32.2,
2026-02-21 11:00:02.001000+07:00,32.4,32.2,
2026-02-21 11:05:01.001000+07:00,32.3,32.5,
2026-02-21 11:10:01.001000+07:00,32.7,32.7,
2026-02-21 11:15:01.001000+07:00,32.6,32.6,
2026-02-21 11:20:01.001000+07:00,32.8,32.8,
2026-02-21 11:25:02.001000+07:00,32.5,32.9,
2026-02-21 11:30:01.001000+07:00,32.7,33.0,
2026-02-21 11:35:01.001000+07:00,32.9,33.0,
2026-02-21 11:40:01.001000+07:00,32.9,33.1,
2026-02-21 11:45:01.001000+07:00,32.8,33.4,
2026-02-21 11:50:01.001000+07:00,32.6,33.2,
2026-02-21 11:55:01.001000+07:00,32.9,33.2,
2026-02-21 12:00:01.001000+07:00,32.9,33.7,
2026-02-21 12:05:01.001000+07:00,33.0,33.8,
2026-02-21 12:10:01.001000+07:00,32.8,33.6,
2026-02-21 12:15:01.001000+07:00,32.9,33.6,
2026-02-21 12:20:01.001000+07:00,32.8,33.6,
2026-02-21 12:25:01.001000+07:00,33.1,33.8,
2026-02-21 12:30:01.001000+07:00,33.0,33.7,
2026-02-21 12:35:01.001000+07:00,33.1,33.6,
2026-02-21 12:40:01.001000+07:00,32.9,33.7,
2026-02-21 12:45:01.001000+07:00,33.3,33.9,
2026-02-21 12:50:01.001000+07:00,33.3,33.7,
2026-02-21 12:55:01.001000+07:00,33.3,33.6,
2026-02-21 13:00:01.001000+07:00,33.1,33.6,
2026-02-21 13:05:01.001000+07:00,33.0,33.7,
2026-02-21 13:10:01.001000+07:00,33.1,34.0,
2026-02-21 13:15:01.001000+07:00,33.3,33.9,
2026-02-21 13:20:01.001000+07:00,33.3,33.7,
2026-02-21 13:25:01.001000+07:00,33.2,34.0,
2026-02-21 13:30:01.001000+07:00,33.1,33.4,
2026-02-21 13:35:01.001000+07:00,33.0,33.3,
2026-02-21 13:40:01.001000+07:00,32.5,33.3,
2026-02-21 13:45:02.001000+07:00,32.4,33.2,
2026-02-21 13:50:01.001000+07:00,32.1,33.1,
2026-02-21 13:55:01.001000+07:00,32.4,32.8,
2026-02-21 14:00:01.001000+07:00,32.4,32.8,
2026-02-21 14:05:01.001000+07:00,33.1,33.1,
2026-02-21 14:10:01.001000+07:00,33.7,33.5,
2026-02-21 14:15:01.001000+07:00,33.6,33.4,
2026-02-21 14:20:01.001000+07:00,33.9,33.8,
2026-02-21 14:25:01.001000+07:00,33.8,33.4,
2026-02-21 14:30:01.001000+07:00,33.8,33.5,
2026-02-21 14:35:01.001000+07:00,33.8,33.4,
2026-02-21 14:40:01.001000+07:00,33.7,33.6,
2026-02-21 14:45:01.001000+07:00,33.4,33.5,
2026-02-21 14:50:01.001000+07:00,33.9,33.4,
2026-02-21 14:55:01.001000+07:00,33.7,33.4,
2026-02-21 15:00:01.001000+07:00,34.0,33.7,
2026-02-21 15:05:01.001000+07:00,33.9,33.5,
2026-02-21 15:10:01.001000+07:00,33.7,33.4,
2026-02-21 15:15:01.001000+07:00,33.8,33.6,
2026-02-21 15:20:01.001000+07:00,33.9,33.6,
2026-02-21 15:25:01.001000+07:00,34.0,33.4,
2026-02-21 15:30:01.001000+07:00,33.8,33.8,
2026-02-21 15:35:01.001000+07:00,33.8,33.9,
2026-02-21 15:40:01.001000+07:00,33.9,33.8,
2026-02-21 15:45:01.001000+07:00,33.7,33.6,
2026-02-21 15:50:01.001000+07:00,33.8,33.9,
2026-02-21 15:55:01.001000+07:00,33.7,33.5,
2026-02-21 16:00:02.001000+07:00,33.7,33.7,
2026-02-21 16:05:01.001000+07:00,34.0,33.6,
2026-02-21 16:10:01.001000+07:00,33.9,33.6,
2026-02-21 16:15:02.001000+07:00,34.0,33.5,
2026-02-21 16:20:01.001000+07:00,33.7,33.8,
2026-02-21 16:25:01.001000+07:00,34.0,33.9,
2026-02-21 16:30:01.001000+07:00,33.9,33.5,
2026-02-21 16:35:01.001000+07:00,34.0,33.7,
2026-02-21 16:40:01.001000+07:00,33.8,33.5,
2026-02-21 16:45:01.001000+07:00,33.7,33.6,
2026-02-21 16:50:01.001000+07:00,33.9,33.7,
2026-02-21 16:55:01.001000+07:00,34.0,33.5,
2026-02-21 17:00:01.001000+07:00,33.9,33.5,
2026-02-21 17:05:01.001000+07:00,33.7,33.6,
2026-02-21 17:10:02.001000+07:00,33.7,33.9,
2026-02-21 17:15:01.001000+07:00,33.8,33.7,
2026-02-21 17:20:01.001000+07:00,34.0,33.6,
2026-02-21 17:25:01.001000+07:00,34.1,33.7,
2026-02-21 17:30:01.001000+07:00,33.8,33.8,
2026-02-21 17:35:01.001000+07:00,34.0,33.6,
2026-02-21 17:40:01.001000+07:00,33.7,33.6,
2026-02-21 17:45:01.001000+07:00,33.8,33.7,
2026-02-21 17:50:01.001000+07:00,34.1,33.5,
2026-02-21 17:55:01.001000+07:00,33.7,33.6,
2026-02-21 18:00:01.001000+07:00,33.7,33.6,
2026-02-21 18:05:01.001000+07:00,33.9,33.9,
2026-02-21 18:10:01.001000+07:00,34.0,33.7,
2026-02-21 18:15:01.001000+07:00,33.8,33.7,
2026-02-21 18:20:01.001000+07:00,33.7,33.7,
2026-02-21 18:25:01.001000+07:00,33.8,33.9,
2026-02-21 18:30:02.001000+07:00,33.7,33.6,
2026-02-21 18:35:01.001000+07:00,34.0,33.8,
2026-02-21 18:40:01.001000+07:00,33.7,33.7,
2026-02-21 18:45:01.001000+07:00,33.8,33.6,
2026-02-21 18:50:01.001000+07:00,33.9,33.6,
2026-02-21 18:55:01.001000+07:00,33.9,33.8,
2026-02-21 19:00:02.001000+07:00,34.1,33.7,
2026-02-21 19:05:01.001000+07:00,33.8,33.8,
2026-02-21 19:10:01.001000+07:00,34.1,33.8,
2026-02-21 19:15:02.001000+07:00,33.8,33.7,
2026-02-21 19:20:01.001000+07:00,33.8,33.8,
2026-02-21 19:25:01.001000+07:00,34.0,33.6,
2026-02-21 19:30:01.001000+07:00,34.0,33.8,
2026-02-21 19:35:01.001000+07:00,34.0,33.8,
2026-02-21 19:40:01.001000+07:00,34.1,33.8,
2026-02-21 19:45:01.001000+07:00,33.9,33.8,
2026-02-21 19:50:01.001000+07:00,33.9,33.9,
2026-02-21 19:55:01.001000+07:00,34.2,34.0,
2026-02-21 20:00:02.001000+07:00,34.1,34.0,
2026-02-21 20:05:01.001000+07:00,34.1,34.0,
2026-02-21 20:10:01.001000+07:00,34.2,34.1,
2026-02-21 20:15:01.001000+07:00,33.9,34.0,
2026-02-21 20:20:01.001000+07:00,34.2,33.8,
2026-02-21 20:25:01.001000+07:00,33.9,33.9,
2026-02-21 20:30:01.001000+07:00,34.2,33.8,
2026-02-21 20:35:01.001000+07:00,34.0,34.1,
2026-02-21 20:40:01.001000+07:00,34.1,34.0,
2026-02-21 20:45:01.001000+07:00,33.9,34.1,
2026-02-21 20:50:01.001000+07:00,33.9,34.1,
2026-02-21 20:55:01.001000+07:00,34.0,33.8,
2026-02-21 21:00:01.001000+07:00,34.2,33.7,
2026-02-21 21:05:01.001000+07:00,34.2,34.2,
2026-02-21 21:10:01.001000+07:00,34.0,33.8,
2026-02-21 21:15:01.001000+07:00,34.1,34.0,
2026-02-21 21:20:01.001000+07:00,33.9,34.0,
2026-02-21 21:25:01.001000+07:00,34.2,33.8,
2026-02-21 21:30:01.001000+07:00,33.9,34.0,
2026-02-21 21:35:01.001000+07:00,33.9,33.8,
2026-02-21 21:40:01.001000+07:00,33.9,34.1,
2026-02-21 21:45:01.001000+07:00,33.9,33.9,
2026-02-21 21:50:01.001000+07:00,34.3,34.0,
2026-02-21 21:55:01.001000+07:00,34.0,34.1,
2026-02-21 22:00:01.001000+07:00,34.1,33.8,
2026-02-21 22:05:01.001000+07:00,34.3,33.9,
2026-02-21 22:10:01.001000+07:00,33.9,34.1,
2026-02-21 22:15:02.001000+07:00,34.0,33.9,
2026-02-21 22:20:01.001000+07:00,33.9,34.0,
2026-02-21 22:25:01.001000+07:00,34.3,34.1,
2026-02-21 22:30:01.001000+07:00,34.2,33.9,
2026-02-21 22:35:01.001000+07:00,34.2,34.0,
2026-02-21 22:40:01.001000+07:00,34.3,34.1,
2026-02-21 22:45:01.001000+07:00,34.2,34.0,
2026-02-21 22:50:01.001000+07:00,34.1,33.8,
2026-02-21 22:55:01.001000+07:00,34.1,33.8,
2026-02-21 23:00:01.001000+07:00,34.1,33.8,
2026-02-21 23:05:01.001000+07:00,34.2,34.1,
2026-02-21 23:10:01.001000+07:00,34.0,33.9,
2026-02-21 23:15:01.001000+07:00,34.0,33.9,
2026-02-21 23:20:01.001000+07:00,33.9,33.9,
2026-02-21 23:25:01.001000+07:00,34.0,34.0,
2026-02-21 23:30:01.001000+07:00,34.3,33.9,
2026-02-21 23:35:01.001000+07:00,34.0,34.2,
2026-02-21 23:40:01.001000+07:00,34.2,34.1,
2026-02-21 23:45:01.001000+07:00,34.2,33.9,
2026-02-21 23:50:01.001000+07:00,34.0,34.1,
2026-02-21 23:55:01.001000+07:00,33.9,34.0,34.2
2026-02-22 00:00:01.001000+07:00,34.0,34.2,34.2
2026-02-22 00:05:01.001000+07:00,34.1,34.1,33.9
2026-02-22 00:10:01.001000+07:00,33.9,34.2,34.1
2026-02-22 00:15:01.001000+07:00,34.2,34.2,34.0
2026-02-22 00:20:01.001000+07:00,34.2,33.8,34.1
2026-02-22 00:25:01.001000+07:00,34.0,33.9,34.1
2026-02-22 00:30:01.001000+07:00,34.1,33.9,34.0
2026-02-22 00:35:01.001000+07:00,34.1,33.9,33.7
2026-02-22 00:40:01.001000+07:00,34.0,34.0,34.1
2026-02-22 00:45:01.001000+07:00,34.1,34.1,34.1
2026-02-22 00:50:01.001000+07:00,34.0,33.9,34.1
2026-02-22 00:55:02.001000+07:00,34.0,34.1,34.2
2026-02-22 01:00:01.001000+07:00,34.0,34.0,34.2
2026-02-22 01:05:01.001000+07:00,34.0,34.2,33.8
2026-02-22 01:10:01.001000+07:00,34.1,34.2,34.2
2026-02-22 01:15:01.001000+07:00,34.0,34.1,34.2
2026-02-22 01:20:01.001000+07:00,34.1,34.0,34.2
2026-02-22 01:25:02.001000+07:00,34.1,34.1,33.9
2026-02-22 01:30:01.001000+07:00,34.3,34.1,33.8
2026-02-22 01:35:01.001000+07:00,34.3,34.1,33.9
2026-02-22 01:40:01.001000+07:00,34.4,34.1,33.9
2026-02-22 01:45:01.001000+07:00,34.1,34.2,34.1
2026-02-22 01:50:01.001000+07:00,34.2,34.2,34.0
2026-02-22 01:55:01.001000+07:00,34.3,34.3,33.9
2026-02-22 02:00:01.001000+07:00,34.1,34.2,34.0
2026-02-22 02:05:01.001000+07:00,34.0,33.9,33.9
2026-02-22 02:10:01.001000+07:00,34.3,34.2,33.8
2026-02-22 02:15:01.001000+07:00,34.3,34.0,33.9
2026-02-22 02:20:01.001000+07:00,34.3,33.9,34.0
2026-02-22 02:25:01.001000+07:00,34.0,34.3,34.1
2026-02-22 02:30:01.001000+07:00,34.2,34.0,33.9
2026-02-22 02:35:01.001000+07:00,34.1,34.2,33.9
2026-02-22 02:40:01.001000+07:00,34.2,33.9,33.7
2026-02-22 02:45:01.001000+07:00,34.2,34.0,34.0
2026-02-22 02:50:01.001000+07:00,34.0,33.9,33.9
2026-02-22 02:55:01.001000+07:00,34.0,34.2,34.1
2026-02-22 03:00:02.001000+07:00,34.3,34.1,34.1
2026-02-22 03:05:02.001000+07:00,34.0,34.2,34.2
2026-02-22 03:10:01.001000+07:00,34.0,33.9,33.8
2026-02-22 03:15:01.001000+07:00,34.2,33.9,34.1
2026-02-22 03:20:01.001000+07:00,34.3,34.0,34.2
2026-02-22 03:25:01.001000+07:00,34.1,33.9,33.9
2026-02-22 03:30:01.001000+07:00,34.4,34.0,34.1
2026-02-22 03:35:01.001000+07:00,34.3,33.9,34.2
2026-02-22 03:40:01.001000+07:00,34.3,34.2,33.8
2026-02-22 03:45:01.001000+07:00,34.3,33.8,33.9
2026-02-22 03:50:01.001000+07:00,34.1,34.1,33.9
2026-02-22 03:55:01.001000+07:00,34.0,34.1,34.2
2026-02-22 04:00:02.001000+07:00,34.0,34.2,34.0
2026-02-22 04:05:01.001000+07:00,34.3,34.1,34.1
2026-02-22 04:10:01.001000+07:00,34.3,34.0,34.2
2026-02-22 04:15:01.001000+07:00,34.3,34.2,34.2
2026-02-22 04:20:01.001000+07:00,34.1,34.0,34.1
2026-02-22 04:25:01.001000+07:00,34.2,34.1,33.9
2026-02-22 04:30:02.001000+07:00,34.3,34.2,33.9
2026-02-22 04:35:01.001000+07:00,34.3,34.0,34.0
2026-02-22 04:40:01.001000+07:00,34.2,33.8,33.8
2026-02-22 04:45:01.001000+07:00,34.2,34.0,33.8
2026-02-22 04:50:01.001000+07:00,33.9,34.2,34.0
2026-02-22 04:55:01.001000+07:00,34.2,34.2,34.2
2026-02-22 05:00:01.001000+07:00,34.1,34.0,34.2
2026-02-22 05:05:01.001000+07:00,34.3,34.1,34.0
2026-02-22 05:10:01.001000+07:00,34.1,34.1,33.9
2026-02-22 05:15:01.001000+07:00,34.0,34.0,33.8
2026-02-22 05:20:01.001000+07:00,34.3,33.9,34.0
2026-02-22 05:25:01.001000+07:00,34.0,33.9,34.2
2026-02-22 05:30:01.001000+07:00,34.2,34.0,33.9
2026-02-22 05:35:01.001000+07:00,34.0,34.2,34.3
2026-02-22 05:40:01.001000+07:00,34.0,34.0,34.3
2026-02-22 05:45:01.001000+07:00,34.2,34.1,34.3
2026-02-22 05:50:01.001000+07:00,34.3,34.0,33.9
2026-02-22 05:55:01.001000+07:00,34.0,34.1,34.2
2026-02-22 06:00:01.001000+07:00,34.4,34.3,34.3
2026-02-22 06:05:01.001000+07:00,34.2,34.3,33.9
2026-02-22 06:10:01.001000+07:00,34.1,34.0,33.8
2026-02-22 06:15:01.001000+07:00,34.1,34.3,34.0
2026-02-22 06:20:01.001000+07:00,34.2,34.2,34.2
2026-02-22 06:25:01.001000+07:00,34.0,34.0,34.0
2026-02-22 06:30:01.001000+07:00,33.9,34.0,34.3
2026-02-22 06:35:01.001000+07:00,34.3,34.1,34.2
2026-02-22 06:40:01.001000+07:00,34.1,34.2,34.0
2026-02-22 06:45:01.001000+07:00,34.2,34.1,34.0
2026-02-22 06:50:01.001000+07:00,34.3,34.3,34.0
2026-02-22 06:55:01.001000+07:00,34.4,34.0,34.3
2026-02-22 07:00:01.001000+07:00,34.0,34.0,33.9
2026-02-22 07:05:01.001000+07:00,34.1,34.3,34.1
2026-02-22 07:10:01.001000+07:00,34.2,34.2,34.0
2026-02-22 07:15:01.001000+07:00,34.1,34.1,33.8
2026-02-22 07:20:01.001000+07:00,34.2,34.3,34.2
2026-02-22 07:25:01.001000+07:00,34.5,34.1,34.1
2026-02-22 07:30:01.001000+07:00,34.1,34.0,34.0
2026-02-22 07:35:01.001000+07:00,34.0,34.2,34.2
2026-02-22 07:40:01.001000+07:00,34.3,34.3,34.1
2026-02-22 07:45:01.001000+07:00,34.4,34.3,34.3
2026-02-22 07:50:01.001000+07:00,34.1,34.0,34.1
2026-02-22 07:55:01.001000+07:00,34.3,34.3,34.0
2026-02-22 08:00:01.001000+07:00,34.1,34.1,33.9
2026-02-22 08:05:01.001000+07:00,34.3,34.2,33.9
2026-02-22 08:10:01.001000+07:00,34.1,34.2,34.1
2026-02-22 08:15:01.001000+07:00,34.3,34.0,34.0
2026-02-22 08:20:01.001000+07:00,34.2,34.0,34.2
2026-02-22 08:25:01.001000+07:00,34.4,34.0,34.3
2026-02-22 08:30:01.001000+07:00,34.1,34.4,34.0
2026-02-22 08:35:01.001000+07:00,34.4,34.3,34.0
2026-02-22 08:40:01.001000+07:00,34.2,34.3,34.0
2026-02-22 08:45:02.001000+07:00,34.1,34.0,34.4
2026-02-22 08:50:01.001000+07:00,34.5,34.3,34.3
2026-02-22 08:55:01.001000+07:00,34.4,34.1,34.3
2026-02-22 09:00:01.001000+07:00,34.3,33.6,34.1
2026-02-22 09:05:02.001000+07:00,34.4,34.2,34.3
2026-02-22 09:10:01.001000+07:00,34.3,34.3,34.3
2026-02-22 09:15:01.001000+07:00,34.2,34.0,34.2
2026-02-22 09:20:01.001000+07:00,34.6,34.4,34.4
2026-02-22 09:25:01.001000+07:00,34.2,34.5,34.4
2026-02-22 09:30:01.001000+07:00,34.2,34.1,34.3
2026-02-22 09:35:01.001000+07:00,34.5,34.3,34.1
2026-02-22 09:40:01.001000+07:00,34.3,34.1,34.2
2026-02-22 09:45:01.001000+07:00,34.3,34.0,34.1
2026-02-22 09:50:01.001000+07:00,34.5,34.4,34.1
2026-02-22 09:55:01.001000+07:00,34.6,34.1,34.2
2026-02-22 10:00:01.001000+07:00,34.4,34.3,34.5
2026-02-22 10:05:01.001000+07:00,34.3,34.4,34.6
2026-02-22 10:10:02.001000+07:00,34.4,34.2,34.4
2026-02-22 10:15:01.001000+07:00,34.3,34.1,34.0
2026-02-22 10:20:01.001000+07:00,34.5,34.1,34.1
2026-02-22 10:25:01.001000+07:00,34.1,34.1,34.6
2026-02-22 10:30:01.001000+07:00,34.6,34.3,34.7
2026-02-22 10:35:01.001000+07:00,34.4,34.1,34.3
2026-02-22 10:40:01.001000+07:00,34.6,34.0,34.7
2026-02-22 10:45:02.001000+07:00,34.7,34.4,34.2
2026-02-22 10:50:01.001000+07:00,34.6,34.4,34.2
2026-02-22 10:55:01.001000+07:00,34.3,34.2,34.6
2026-02-22 11:00:01.001000+07:00,34.6,34.2,34.7
2026-02-22 11:05:02.001000+07:00,34.3,34.4,34.8
2026-02-22 11:10:01.001000+07:00,34.4,34.2,34.5
2026-02-22 11:15:01.001000+07:00,34.6,34.4,34.7
2026-02-22 11:20:01.001000+07:00,34.6,34.3,34.5
2026-02-22 11:25:01.001000+07:00,34.3,34.4,34.8
2026-02-22 11:30:01.001000+07:00,34.3,34.5,34.7
2026-02-22 11:35:01.001000+07:00,34.6,34.6,34.8
2026-02-22 11:40:01.001000+07:00,34.5,34.2,34.7
2026-02-22 11:45:01.001000+07:00,34.3,34.2,34.5
2026-02-22 11:50:01.001000+07:00,34.3,34.3,34.9
2026-02-22 11:55:01.001000+07:00,34.6,34.4,34.7
2026-02-22 12:00:01.001000+07:00,34.5,34.4,34.6
2026-02-22 12:05:01.001000+07:00,34.2,34.5,34.8
2026-02-22 12:10:01.001000+07:00,34.5,34.6,34.5
2026-02-22 12:15:01.001000+07:00,34.3,34.2,34.8
2026-02-22 12:20:01.001000+07:00,34.4,34.6,34.8
2026-02-22 12:25:01.001000+07:00,34.5,34.3,34.7
2026-02-22 12:30:01.001000+07:00,34.6,34.2,34.5
2026-02-22 12:35:01.001000+07:00,34.3,34.5,34.6
2026-02-22 12:40:01.001000+07:00,34.4,34.6,34.6
2026-02-22 12:45:01.001000+07:00,34.5,34.3,34.7
2026-02-22 12:50:01.001000+07:00,34.7,34.4,34.8
2026-02-22 12:55:01.001000+07:00,34.3,34.4,34.9
2026-02-22 13:00:01.001000+07:00,34.4,34.3,34.9
2026-02-22 13:05:01.001000+07:00,34.4,34.6,34.6
2026-02-22 13:10:01.001000+07:00,34.7,34.6,34.5
2026-02-22 13:15:01.001000+07:00,34.6,34.3,34.6
2026-02-22 13:20:01.001000+07:00,34.6,34.5,34.9
2026-02-22 13:25:01.001000+07:00,34.4,34.4,34.9
2026-02-22 13:30:02.001000+07:00,34.4,34.5,34.6
2026-02-22 13:35:01.001000+07:00,34.5,34.4,34.6
2026-02-22 13:40:01.001000+07:00,34.8,34.6,34.9
2026-02-22 13:45:01.001000+07:00,34.4,34.6,34.9
2026-02-22 13:50:01.001000+07:00,34.4,34.4,34.9
2026-02-22 13:55:01.001000+07:00,34.4,34.6,34.9
2026-02-22 14:00:01.001000+07:00,34.5,34.6,34.9
2026-02-22 14:05:01.001000+07:00,34.5,34.5,34.8
2026-02-22 14:10:01.001000+07:00,34.6,34.4,34.8
2026-02-22 14:15:01.001000+07:00,34.5,34.3,34.9
2026-02-22 14:20:01.001000+07:00,34.6,34.5,34.8
2026-02-22 14:25:01.001000+07:00,34.7,34.5,34.6
2026-02-22 14:30:01.001000+07:00,34.6,34.4,34.8
2026-02-22 14:35:01.001000+07:00,34.6,34.7,34.5
2026-02-22 14:40:01.001000+07:00,34.6,34.5,34.6
2026-02-22 14:45:01.001000+07:00,34.6,34.7,34.9
2026-02-22 14:50:01.001000+07:00,34.6,34.5,34.8
2026-02-22 14:55:01.001000+07:00,34.8,34.6,34.7
2026-02-22 15:00:01.001000+07:00,34.6,34.7,34.8
2026-02-22 15:05:01.001000+07:00,34.8,34.7,34.6
2026-02-22 15:10:01.001000+07:00,34.9,34.4,34.9
2026-02-22 15:15:01.001000+07:00,34.6,34.7,34.8
2026-02-22 15:20:02.001000+07:00,34.6,34.7,34.8
2026-02-22 15:25:01.001000+07:00,34.8,34.4,34.8
2026-02-22 15:30:02.001000+07:00,34.9,34.4,34.9
2026-02-22 15:35:01.001000+07:00,34.8,34.4,34.8
2026-02-22 15:40:01.001000+07:00,34.7,34.5,34.7
2026-02-22 15:45:01.001000+07:00,34.5,34.5,35.0
2026-02-22 15:50:01.001000+07:00,34.9,34.6,35.0
2026-02-22 15:55:01.001000+07:00,34.6,34.7,34.9
2026-02-22 16:00:02.001000+07:00,34.6,34.4,34.7
2026-02-22 16:05:01.001000+07:00,34.8,34.4,35.0
2026-02-22 16:10:01.001000+07:00,34.9,34.7,34.9
2026-02-22 16:15:01.001000+07:00,34.6,34.7,34.9
2026-02-22 16:20:01.001000+07:00,34.7,34.7,34.7
2026-02-22 16:25:01.001000+07:00,34.9,34.6,34.7
2026-02-22 16:30:01.001000+07:00,34.7,34.6,34.8
2026-02-22 16:35:01.001000+07:00,34.6,34.6,34.9
2026-02-22 16:40:01.001000+07:00,34.8,34.5,34.8
2026-02-22 16:45:01.001000+07:00,34.5,34.6,34.9
2026-02-22 16:50:01.001000+07:00,34.8,34.8,35.0
2026-02-22 16:55:01.001000+07:00,34.9,34.8,34.8
2026-02-22 17:00:02.001000+07:00,34.8,34.6,34.7
2026-02-22 17:05:01.001000+07:00,34.8,34.5,35.1
2026-02-22 17:10:01.001000+07:00,35.0,34.5,35.0
2026-02-22 17:15:01.001000+07:00,34.6,34.8,35.1
2026-02-22 17:20:01.001000+07:00,34.8,34.8,35.0
2026-02-22 17:25:01.001000+07:00,34.8,34.9,35.1
2026-02-22 17:30:01.001000+07:00,35.0,34.6,34.9
2026-02-22 17:35:01.001000+07:00,34.8,34.9,34.9
2026-02-22 17:40:01.001000+07:00,34.7,34.8,34.8
2026-02-22 17:45:01.001000+07:00,34.7,34.7,34.9
2026-02-22 17:50:01.001000+07:00,35.0,34.9,35.0
2026-02-22 17:55:01.001000+07:00,34.8,34.9,35.2
2026-02-22 18:00:01.001000+07:00,34.8,34.6,34.8
2026-02-22 18:05:01.001000+07:00,35.0,34.7,34.9
2026-02-22 18:10:01.001000+07:00,34.9,34.9,35.2
2026-02-22 18:15:01.001000+07:00,34.8,34.8,34.8
2026-02-22 18:20:01.001000+07:00,34.8,34.6,35.2
